pathway	enzyme	ko_id	anygene_name
12587	Phospholipase D signaling pathway [PATH:ko04072]	arginine vasopressin receptor 1B	K04227	AVPR1B
12588	Phospholipase D signaling pathway [PATH:ko04072]	arginine vasopressin receptor 2	K04228	AVPR2
12589	Phospholipase D signaling pathway [PATH:ko04072]	lysophosphatidic acid receptor 1	K04289	LPAR1
12590	Phospholipase D signaling pathway [PATH:ko04072]	lysophosphatidic acid receptor 2	K04291	LPAR2
12591	Phospholipase D signaling pathway [PATH:ko04072]	lysophosphatidic acid receptor 3	K04294	LPAR3
12592	Phospholipase D signaling pathway [PATH:ko04072]	lysophosphatidic acid receptor 4	K04275	LPAR4
12593	Phospholipase D signaling pathway [PATH:ko04072]	lysophosphatidic acid receptor 5	K08390	LPAR5
12594	Phospholipase D signaling pathway [PATH:ko04072]	lysophosphatidic acid receptor 6	K04273	LPAR6
12595	Phospholipase D signaling pathway [PATH:ko04072]	prostaglandin F receptor	K04262	PTGFR
12596	Phospholipase D signaling pathway [PATH:ko04072]	C-X-C chemokine receptor type 1	K04175	CXCR1
12597	Phospholipase D signaling pathway [PATH:ko04072]	C-X-C chemokine receptor type 2	K05050	CXCR2
12598	Phospholipase D signaling pathway [PATH:ko04072]	phosphatidylinositol phospholipase C, beta [EC:3.1.4.11]	K05858	PLCB
12599	Phospholipase D signaling pathway [PATH:ko04072]	guanine nucleotide-binding protein subunit alpha-12	K04346	GNA12
12600	Phospholipase D signaling pathway [PATH:ko04072]	focal adhesion kinase 2 [EC:2.7.10.2]	K05871	PTK2B
12601	Phospholipase D signaling pathway [PATH:ko04072]	guanine nucleotide-binding protein subunit alpha-13	K04639	GNA13
12602	Phospholipase D signaling pathway [PATH:ko04072]	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [EC:2.7.1.153]	K21289	PIK3CG
12603	Phospholipase D signaling pathway [PATH:ko04072]	phosphoinositide-3-kinase regulatory subunit 5/6	K21290	PIK3R5_6
12604	Phospholipase D signaling pathway [PATH:ko04072]	cytohesin	K18441	CYTH
12605	Phospholipase D signaling pathway [PATH:ko04072]	guanine nucleotide-binding protein G(s) subunit alpha	K04632	GNAS
12606	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 1 [EC:4.6.1.1]	K08041	ADCY1
12607	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 2 [EC:4.6.1.1]	K08042	ADCY2
12608	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 3 [EC:4.6.1.1]	K08043	ADCY3
12609	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 4 [EC:4.6.1.1]	K08044	ADCY4
12610	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 5 [EC:4.6.1.1]	K08045	ADCY5
12611	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 6 [EC:4.6.1.1]	K08046	ADCY6
12612	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 7 [EC:4.6.1.1]	K08047	ADCY7
12613	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 8 [EC:4.6.1.1]	K08048	ADCY8
12614	Phospholipase D signaling pathway [PATH:ko04072]	adenylate cyclase 9 [EC:4.6.1.1]	K08049	ADCY9
12615	Phospholipase D signaling pathway [PATH:ko04072]	Rap guanine nucleotide exchange factor 3	K08014	RAPGEF3
12616	Phospholipase D signaling pathway [PATH:ko04072]	Rap guanine nucleotide exchange factor 4	K04351	RAPGEF4
12617	Phospholipase D signaling pathway [PATH:ko04072]	dynamin GTPase [EC:3.6.5.5]	K01528	DNM
12618	Sphingolipid signaling pathway [PATH:ko04071]	serine palmitoyltransferase [EC:2.3.1.50]	K00654	SPT
12619	Sphingolipid signaling pathway [PATH:ko04071]	ceramide synthetase [EC:2.3.1.24]	K04710	CERS
12620	Sphingolipid signaling pathway [PATH:ko04071]	sphingolipid 4-desaturase/C4-monooxygenase [EC:1.14.19.17 1.14.18.5]	K04712	DEGS
12621	Sphingolipid signaling pathway [PATH:ko04071]	sphingomyelin phosphodiesterase [EC:3.1.4.12]	K12350	SMPD1
12622	Sphingolipid signaling pathway [PATH:ko04071]	shingomyelin synthase [EC:2.7.8.27]	K04714	SGMS
12623	Sphingolipid signaling pathway [PATH:ko04071]	tumor necrosis factor superfamily, member 2	K03156	TNF
12624	Sphingolipid signaling pathway [PATH:ko04071]	tumor necrosis factor receptor superfamily member 1A	K03158	TNFRSF1A
12625	Sphingolipid signaling pathway [PATH:ko04071]	factor associated with neutral sphingomyelinase activation	K18953	NSMAF
12626	Sphingolipid signaling pathway [PATH:ko04071]	sphingomyelin phosphodiesterase 2 [EC:3.1.4.12]	K12351	SMPD2
12627	Sphingolipid signaling pathway [PATH:ko04071]	acid ceramidase [EC:3.5.1.23]	K12348	ASAH1
12628	Sphingolipid signaling pathway [PATH:ko04071]	neutral ceramidase [EC:3.5.1.23]	K12349	ASAH2
12629	Sphingolipid signaling pathway [PATH:ko04071]	alkaline ceramidase [EC:3.5.1.23]	K01441	ACER1_2
12630	Sphingolipid signaling pathway [PATH:ko04071]	tumor necrosis factor receptor type 1-associated DEATH domain protein	K03171	TRADD
12631	Sphingolipid signaling pathway [PATH:ko04071]	TNF receptor-associated factor 2 [EC:2.3.2.27]	K03173	TRAF2
12632	Sphingolipid signaling pathway [PATH:ko04071]	cathepsin D [EC:3.4.23.5]	K01379	CTSD
12633	Sphingolipid signaling pathway [PATH:ko04071]	BH3 interacting domain death agonist	K04726	BID
12634	Sphingolipid signaling pathway [PATH:ko04071]	apoptosis regulator BAX	K02159	BAX
12635	Sphingolipid signaling pathway [PATH:ko04071]	mitogen-activated protein kinase kinase kinase 5 [EC:2.7.11.25]	K04426	MAP3K5
12636	Sphingolipid signaling pathway [PATH:ko04071]	mitogen-activated protein kinase 8/9/10 (c-Jun N-terminal kinase) [EC:2.7.11.24]	K04440	JNK
12637	Sphingolipid signaling pathway [PATH:ko04071]	p38 MAP kinase [EC:2.7.11.24]	K04441	P38
12638	Sphingolipid signaling pathway [PATH:ko04071]	atypical protein kinase C zeta type [EC:2.7.11.13]	K18952	PRKCZ
12639	Sphingolipid signaling pathway [PATH:ko04071]	RAC serine/threonine-protein kinase [EC:2.7.11.1]	K04456	AKT
12640	Sphingolipid signaling pathway [PATH:ko04071]	apoptosis regulator Bcl-2	K02161	BCL2
12641	Sphingolipid signaling pathway [PATH:ko04071]	serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]	K04382	PPP2C
12642	Sphingolipid signaling pathway [PATH:ko04071]	serine/threonine-protein phosphatase 2A regulatory subunit A	K03456	PPP2R1
12643	Sphingolipid signaling pathway [PATH:ko04071]	serine/threonine-protein phosphatase 2A regulatory subunit B	K04354	PPP2R2
12644	Sphingolipid signaling pathway [PATH:ko04071]	serine/threonine-protein phosphatase 2A regulatory subunit B''	K11583	PPP2R3
12645	Sphingolipid signaling pathway [PATH:ko04071]	serine/threonine-protein phosphatase 2A regulatory subunit B'	K11584	PPP2R5
12646	Sphingolipid signaling pathway [PATH:ko04071]	tumor protein p53	K04451	TP53
12647	Sphingolipid signaling pathway [PATH:ko04071]	high affinity immunoglobulin epsilon receptor subunit alpha	K08089	FCER1A
12648	Sphingolipid signaling pathway [PATH:ko04071]	high affinity immunoglobulin epsilon receptor subunit beta	K08090	MS4A2
12649	Sphingolipid signaling pathway [PATH:ko04071]	high affinity immunoglobulin epsilon receptor subunit gamma	K07983	FCER1G
12650	Sphingolipid signaling pathway [PATH:ko04071]	tyrosine-protein kinase Fyn [EC:2.7.10.2]	K05703	FYN
12651	Sphingolipid signaling pathway [PATH:ko04071]	growth factor receptor bound protein 2-associated protein 2	K08091	GAB2
12652	Sphingolipid signaling pathway [PATH:ko04071]	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153]	K00922	PIK3CA_B_D
12653	Sphingolipid signaling pathway [PATH:ko04071]	phosphoinositide-3-kinase regulatory subunit alpha/beta/delta	K02649	PIK3R1_2_3
12654	Sphingolipid signaling pathway [PATH:ko04071]	phospholipase D1/2 [EC:3.1.4.4]	K01115	PLD1_2
12655	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine kinase [EC:2.7.1.91]	K04718	SPHK
12656	Sphingolipid signaling pathway [PATH:ko04071]	adenosine receptor A1	K04265	ADORA1
12657	Sphingolipid signaling pathway [PATH:ko04071]	adenosine receptor A3	K04268	ADORA3
12658	Sphingolipid signaling pathway [PATH:ko04071]	bradykinin receptor B2	K03916	BDKRB2
12659	Sphingolipid signaling pathway [PATH:ko04071]	delta-type opioid receptor	K04213	OPRD1
12660	Sphingolipid signaling pathway [PATH:ko04071]	guanine nucleotide-binding protein G(i) subunit alpha	K04630	GNAI
12661	Sphingolipid signaling pathway [PATH:ko04071]	phosphatidylinositol phospholipase C, beta [EC:3.1.4.11]	K05858	PLCB
12662	Sphingolipid signaling pathway [PATH:ko04071]	novel protein kinase C epsilon type [EC:2.7.11.13]	K18050	PRKCE
12663	Sphingolipid signaling pathway [PATH:ko04071]	mitogen-activated protein kinase 1/3 [EC:2.7.11.24]	K04371	ERK
12664	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine-1-phosphate phosphatase 1 [EC:3.1.3.-]	K04716	SGPP1
12665	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine-1-phosphate phosphotase 2 [EC:3.1.3.-]	K04717	SGPP2
12666	Sphingolipid signaling pathway [PATH:ko04071]	ATP-binding cassette, subfamily C (CFTR/MRP), member 1 [EC:7.6.2.3]	K05665	ABCC1
12667	Sphingolipid signaling pathway [PATH:ko04071]	sphinganine-1-phosphate aldolase [EC:4.1.2.27]	K01634	SGPL1
12668	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine 1-phosphate receptor 1	K04288	S1PR1
12669	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine 1-phosphate receptor 2	K04292	S1PR2
12670	Sphingolipid signaling pathway [PATH:ko04071]	GTPase HRas	K02833	HRAS
12671	Sphingolipid signaling pathway [PATH:ko04071]	GTPase KRas	K07827	KRAS
12672	Sphingolipid signaling pathway [PATH:ko04071]	GTPase NRas	K07828	NRAS
12673	Sphingolipid signaling pathway [PATH:ko04071]	RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]	K04366	RAF1
12674	Sphingolipid signaling pathway [PATH:ko04071]	mitogen-activated protein kinase kinase 1 [EC:2.7.12.2]	K04368	MAP2K1
12675	Sphingolipid signaling pathway [PATH:ko04071]	mitogen-activated protein kinase kinase 2 [EC:2.7.12.2]	K04369	MAP2K2
12676	Sphingolipid signaling pathway [PATH:ko04071]	3-phosphoinositide dependent protein kinase-1 [EC:2.7.11.1]	K06276	PDPK1
12677	Sphingolipid signaling pathway [PATH:ko04071]	nitric-oxide synthase, endothelial [EC:1.14.13.39]	K13242	NOS3
12678	Sphingolipid signaling pathway [PATH:ko04071]	Ras-related C3 botulinum toxin substrate 1	K04392	RAC1
12679	Sphingolipid signaling pathway [PATH:ko04071]	Ras-related C3 botulinum toxin substrate 2	K07860	RAC2
12680	Sphingolipid signaling pathway [PATH:ko04071]	Ras-related C3 botulinum toxin substrate 3	K07861	RAC3
12681	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine 1-phosphate receptor 3	K04290	S1PR3
12682	Sphingolipid signaling pathway [PATH:ko04071]	guanine nucleotide-binding protein G(q) subunit alpha	K04634	GNAQ
12683	Sphingolipid signaling pathway [PATH:ko04071]	classical protein kinase C alpha type [EC:2.7.11.13]	K02677	PRKCA
12684	Sphingolipid signaling pathway [PATH:ko04071]	classical protein kinase C beta type [EC:2.7.11.13]	K19662	PRKCB
12685	Sphingolipid signaling pathway [PATH:ko04071]	classical protein kinase C gamma type [EC:2.7.11.13]	K19663	PRKCG
12686	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine 1-phosphate receptor 4	K04293	S1PR4
12687	Sphingolipid signaling pathway [PATH:ko04071]	sphingosine 1-phosphate receptor 5	K04295	S1PR5
12688	Sphingolipid signaling pathway [PATH:ko04071]	guanine nucleotide-binding protein subunit alpha-12	K04346	GNA12
12689	Sphingolipid signaling pathway [PATH:ko04071]	guanine nucleotide-binding protein subunit alpha-13	K04639	GNA13
12690	Sphingolipid signaling pathway [PATH:ko04071]	Ras homolog gene family, member A	K04513	RHOA
12691	Sphingolipid signaling pathway [PATH:ko04071]	Rho-associated protein kinase 1 [EC:2.7.11.1]	K04514	ROCK1
12692	Sphingolipid signaling pathway [PATH:ko04071]	Rho-associated protein kinase 2 [EC:2.7.11.1]	K17388	ROCK2
12693	Sphingolipid signaling pathway [PATH:ko04071]	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67]	K01110	PTEN
12694	Sphingolipid signaling pathway [PATH:ko04071]	nuclear factor NF-kappa-B p105 subunit	K02580	NFKB1
12695	Sphingolipid signaling pathway [PATH:ko04071]	transcription factor p65	K04735	RELA
12696	cAMP signaling pathway [PATH:ko04024]	follicle stimulating hormone	K05250	FSH
12697	cAMP signaling pathway [PATH:ko04024]	adrenergic receptor beta-1	K04141	ADRB1
12698	cAMP signaling pathway [PATH:ko04024]	dopamine receptor D1	K04144	DRD1
12699	cAMP signaling pathway [PATH:ko04024]	dopamine receptor D5	K05840	DRD5
12700	cAMP signaling pathway [PATH:ko04024]	adenosine receptor A2a	K04266	ADORA2A
12701	cAMP signaling pathway [PATH:ko04024]	5-hydroxytryptamine receptor 4	K04160	HTR4
12702	cAMP signaling pathway [PATH:ko04024]	5-hydroxytryptamine receptor 6	K04162	HTR6
12703	cAMP signaling pathway [PATH:ko04024]	prostaglandin E receptor 2	K04259	PTGER2
12704	cAMP signaling pathway [PATH:ko04024]	pituitary adenylate cyclase-activating polypeptide type I receptor	K04587	ADCYAP1R1
12705	cAMP signaling pathway [PATH:ko04024]	vasoactive intestinal peptide receptor 2	K04590	VIPR2
12706	cAMP signaling pathway [PATH:ko04024]	thyroid stimulating hormone receptor	K04249	TSHR
12707	cAMP signaling pathway [PATH:ko04024]	melanocortin 2 receptor	K04200	MC2R
12708	cAMP signaling pathway [PATH:ko04024]	glucagon-like peptide 1 receptor	K04581	GLP1R
12709	cAMP signaling pathway [PATH:ko04024]	gastric inhibitory polypeptide receptor	K04580	GIPR
12710	cAMP signaling pathway [PATH:ko04024]	glucose-dependent insulinotropic receptor	K08424	GPR119
12711	cAMP signaling pathway [PATH:ko04024]	follicle stimulating hormone receptor	K04247	FSHR
12712	cAMP signaling pathway [PATH:ko04024]	atrial natriuretic peptide receptor A [EC:4.6.1.2]	K12323	ANPRA
12713	cAMP signaling pathway [PATH:ko04024]	guanine nucleotide-binding protein G(s) subunit alpha	K04632	GNAS
12714	cAMP signaling pathway [PATH:ko04024]	neuropeptide Y	K05232	NPY
12715	cAMP signaling pathway [PATH:ko04024]	ghrelin	K05254	GHRL
12716	cAMP signaling pathway [PATH:ko04024]	adrenergic receptor beta-2	K04142	ADRB2
12717	cAMP signaling pathway [PATH:ko04024]	5-hydroxytryptamine receptor 1	K04153	HTR1
12718	cAMP signaling pathway [PATH:ko04024]	muscarinic acetylcholine receptor M1	K04129	CHRM1
12719	cAMP signaling pathway [PATH:ko04024]	muscarinic acetylcholine receptor M2	K04130	CHRM2
12720	cAMP signaling pathway [PATH:ko04024]	dopamine receptor D2	K04145	DRD2
12721	cAMP signaling pathway [PATH:ko04024]	gamma-aminobutyric acid type B receptor	K04615	GABBR
12722	cAMP signaling pathway [PATH:ko04024]	adenosine receptor A1	K04265	ADORA1
12723	cAMP signaling pathway [PATH:ko04024]	endothelin receptor type A	K04197	EDNRA
12724	cAMP signaling pathway [PATH:ko04024]	neuropeptide Y receptor type 1	K04204	NPY1R
12725	cAMP signaling pathway [PATH:ko04024]	somatostatin receptor 1	K04217	SSTR1
12726	cAMP signaling pathway [PATH:ko04024]	somatostatin receptor 2	K04218	SSTR2
12727	cAMP signaling pathway [PATH:ko04024]	somatostatin receptor 5	K04221	SSTR5
12728	cAMP signaling pathway [PATH:ko04024]	hydroxycarboxylic acid receptor 1	K08401	HCAR1
12729	cAMP signaling pathway [PATH:ko04024]	hydroxycarboxylic acid receptor 2/3	K08402	HCAR2_3
12730	cAMP signaling pathway [PATH:ko04024]	free fatty acid receptor 2	K04328	FFAR2
12731	cAMP signaling pathway [PATH:ko04024]	succinate receptor 1	K10042	SUCNR1
12732	cAMP signaling pathway [PATH:ko04024]	prostaglandin E receptor 3	K04260	PTGER3
12733	cAMP signaling pathway [PATH:ko04024]	oxytocin receptor	K04229	OXTR
12734	cAMP signaling pathway [PATH:ko04024]	growth hormone secretagogue receptor	K04284	GHSR
12735	cAMP signaling pathway [PATH:ko04024]	guanine nucleotide-binding protein G(i) subunit alpha	K04630	GNAI
12736	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 1 [EC:4.6.1.1]	K08041	ADCY1
12737	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 2 [EC:4.6.1.1]	K08042	ADCY2
12738	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 3 [EC:4.6.1.1]	K08043	ADCY3
12739	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 4 [EC:4.6.1.1]	K08044	ADCY4
12740	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 5 [EC:4.6.1.1]	K08045	ADCY5
12741	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 6 [EC:4.6.1.1]	K08046	ADCY6
12742	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 7 [EC:4.6.1.1]	K08047	ADCY7
12743	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 8 [EC:4.6.1.1]	K08048	ADCY8
12744	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 9 [EC:4.6.1.1]	K08049	ADCY9
12745	cAMP signaling pathway [PATH:ko04024]	adenylate cyclase 10 [EC:4.6.1.1]	K11265	ADCY10
12746	cAMP signaling pathway [PATH:ko04024]	hyperpolarization activated cyclic nucleotide-gated potassium channel 2	K04955	HCN2
12747	cAMP signaling pathway [PATH:ko04024]	hyperpolarization activated cyclic nucleotide-gated potassium channel 4	K04957	HCN4
12748	cAMP signaling pathway [PATH:ko04024]	cyclic nucleotide gated channel alpha 1	K04948	CNGA1
12749	cAMP signaling pathway [PATH:ko04024]	cyclic nucleotide gated channel alpha 2	K04949	CNGA2
12750	cAMP signaling pathway [PATH:ko04024]	cyclic nucleotide gated channel alpha 3	K04950	CNGA3
12751	cAMP signaling pathway [PATH:ko04024]	cyclic nucleotide gated channel alpha 4	K04951	CNGA4
12752	cAMP signaling pathway [PATH:ko04024]	cyclic nucleotide gated channel beta 1	K04952	CNGB1
12753	cAMP signaling pathway [PATH:ko04024]	cyclic nucleotide gated channel beta 3	K04953	CNGB3
12754	cAMP signaling pathway [PATH:ko04024]	calmodulin	K02183	CALM
12755	cAMP signaling pathway [PATH:ko04024]	calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17]	K04515	CAMK2
12756	cAMP signaling pathway [PATH:ko04024]	calcium/calmodulin-dependent protein kinase IV [EC:2.7.11.17]	K05869	CAMK4
12757	cAMP signaling pathway [PATH:ko04024]	ATP-binding cassette, subfamily C (CFTR/MRP), member 4	K05673	ABCC4
12758	cAMP signaling pathway [PATH:ko04024]	Rap guanine nucleotide exchange factor 3	K08014	RAPGEF3
12759	cAMP signaling pathway [PATH:ko04024]	Rap guanine nucleotide exchange factor 4	K04351	RAPGEF4
12760	cAMP signaling pathway [PATH:ko04024]	Ras-related protein R-Ras	K07829	RRAS
12761	cAMP signaling pathway [PATH:ko04024]	Ras-related protein R-Ras2	K07830	RRAS2
12762	cAMP signaling pathway [PATH:ko04024]	phospholipase D1/2 [EC:3.1.4.4]	K01115	PLD1_2
12763	cAMP signaling pathway [PATH:ko04024]	phosphatidylinositol phospholipase C, epsilon [EC:3.1.4.11]	K05860	PLCE
12764	cAMP signaling pathway [PATH:ko04024]	mitogen-activated protein kinase 8/9/10 (c-Jun N-terminal kinase) [EC:2.7.11.24]	K04440	JNK
12765	cAMP signaling pathway [PATH:ko04024]	Ras-related protein Rap-1A	K04353	RAP1A
12766	cAMP signaling pathway [PATH:ko04024]	Ras-related protein Rap-1B	K07836	RAP1B
12767	cAMP signaling pathway [PATH:ko04024]	T-lymphoma invasion and metastasis-inducing protein 1	K05731	TIAM1
12768	cAMP signaling pathway [PATH:ko04024]	guanine nucleotide exchange factor VAV	K05730	VAV
